Unnamed: 0,chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50,QED,SAS,selfies,Pred pIC50
1239,CHEMBL1091463,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cc(F)cc(F)c3)c2)N=C1N,378.3820000000001,3.057100000000001,1.0,4.0,7.221921138062544,0.7614634761206894,3.0609357372957504,[C][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][=Branch2][C][=C][C][=C][C][Branch1][#C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][=C][Ring1][=C][N][=C][Ring2][Ring1][#Branch2][N],7.077149
1240,CHEMBL1091441,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccsc3)c2)N=C1N,348.4310000000001,2.8404000000000007,1.0,5.0,6.619788758288394,0.791009902397442,3.12201584555754,[C][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][=C][Ring1][O][N][=C][Ring2][Ring1][#Branch1][N],5.91932
1241,CHEMBL1090025,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccoc3)c2)N=C1N,332.3630000000001,2.3719,1.0,5.0,6.200659450546418,0.7978023720160882,3.190244691711385,[C][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][=C][Ring1][O][N][=C][Ring2][Ring1][#Branch1][N],5.9388366
1242,CHEMBL1090026,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cnccn3)c2)N=C1N,344.3780000000001,1.5689,1.0,6.0,7.154964006486585,0.7776470199334651,3.133456252690711,[C][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][=C][N][=C][C][=N][Ring1][=Branch1][=C][Ring1][N][N][=C][Ring2][Ring1][Branch2][N],6.8769565
1243,CHEMBL1090027,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccnc3F)c2)N=C1N,361.3800000000001,2.313,1.0,5.0,7.522951133726526,0.725751383908824,3.126423837952185,[C][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][Ring2][C][=C][C][=C][C][Branch1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][F][=C][Ring1][=N][N][=C][Ring2][Ring1][=Branch2][N],7.102885
1244,CHEMBL1092787,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cc(F)ccc3F)c2)N=C1N,378.3820000000001,3.057100000000001,1.0,4.0,7.455931955649724,0.7614634761206894,3.0273369057475525,[C][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][#Branch1][C][=C][C][=C][C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][=C][Ring1][=C][N][=C][Ring2][Ring1][#Branch2][N],7.493082
1245,CHEMBL1090543,Nc1nc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)ccc1NCCO,513.0010000000002,5.487500000000004,3.0,8.0,7.154901959985743,0.2393377949806859,2.836798226670979,[N][C][=N][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][Ring2][Ring1][S][N][C][C][O],7.2681093
1246,CHEMBL1090542,Nc1nc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)ccc1OCCO,513.9850000000002,5.454400000000005,2.0,8.0,7.397940008672037,0.2693932238946874,2.803253354876107,[N][C][=N][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][Ring2][Ring1][S][O][C][C][O],7.1736794
1247,CHEMBL1089204,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(NCCCO)c(N)n2)cc1,519.0890000000003,6.864300000000009,3.0,6.0,6.657577319177793,0.1681835449290906,2.652034471578718,[C][C][C][C][C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][Branch1][=Branch1][N][C][C][C][O][C][Branch1][C][N][=N][Ring1][N][C][=C][Ring2][Ring1][#C],6.9012203
1248,CHEMBL1089186,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(NCCO)c(N)n2)cc1,505.0620000000002,6.474200000000009,3.0,6.0,6.769551078621726,0.1923166150437837,2.62557811538046,[C][C][C][C][C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][Branch1][Branch1][N][C][C][O][C][Branch1][C][N][=N][Ring1][O][C][=C][Ring2][Ring1][=C],7.068761
1249,CHEMBL1093807,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(OCCO)c(N)n2)cc1,506.0460000000003,6.441100000000008,2.0,6.0,6.958607314841775,0.2163614151388609,2.590743056208865,[C][C][C][C][C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][Branch1][Branch1][O][C][C][O][C][Branch1][C][N][=N][Ring1][O][C][=C][Ring2][Ring1][=C],6.922501
1250,CHEMBL1093806,Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,452.9490000000001,6.034600000000004,2.0,6.0,6.008773924307505,0.3282056702226624,2.636798063637612,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][N][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.496027
1251,CHEMBL1092913,Nc1cccc(Cn2c(-c3ccc(Oc4cccs4)cc3)ccc2-c2ccccc2Cl)n1,457.98600000000016,7.354800000000004,1.0,5.0,6.537602002101044,0.2896045204321906,2.648598239940945,[N][C][=C][C][=C][C][Branch2][Ring2][#Branch1][C][N][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][O][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring1][N][=C][C][=C][Ring1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][#C],6.546809
1252,CHEMBL1092912,Nc1cccc(Cn2c(-c3ccc(Oc4cccnn4)cc3)ccc2-c2ccccc2Cl)n1,453.93300000000016,6.083300000000004,1.0,6.0,6.3872161432802645,0.3365939669233092,2.6430245505527594,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][N][=N][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.218813
1253,CHEMBL1092000,Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1,453.93300000000016,6.083300000000004,1.0,6.0,6.337242168318426,0.3365939669233092,2.6059739557867,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][N][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.5421085
1254,CHEMBL1091999,Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,453.93300000000016,6.083300000000004,1.0,6.0,7.0,0.3365939669233092,2.62383834912532,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.6926537
1255,CHEMBL1091592,Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)n1,452.9450000000001,6.688300000000004,1.0,5.0,6.091514981121351,0.3114582693948896,2.4945894990063664,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.1423225
1256,CHEMBL1091220,Nc1cccc(Cn2c(-c3ccc(Oc4cccnc4)cc3)ccc2-c2ccccc2Cl)n1,452.9450000000001,6.688300000000004,1.0,5.0,6.3872161432802645,0.3114582693948896,2.47992256799923,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.2942066
1257,CHEMBL1091219,Nc1cccc(Cn2c(-c3ccc(Oc4ccncc4)cc3)ccc2-c2ccccc2Cl)n1,452.9450000000001,6.688300000000004,1.0,5.0,6.229147988357855,0.3114582693948896,2.4927052801324585,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.1876554
1258,CHEMBL1091343,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,451.95700000000016,7.293300000000005,1.0,4.0,6.070581074285707,0.2945362246158637,2.3375841064607688,[N][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring2][Ring1][S],6.188182
1259,CHEMBL1093121,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)n1,422.53200000000027,5.129900000000005,2.0,4.0,5.468521082957745,0.4523891337371958,2.336066457036136,[N][C][=C][C][=C][C][Branch2][Ring2][Branch2][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][O][C][=C][C][=C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Ring2][C][=C][Ring1][=N][=N][Ring2][Ring1][#C],5.906638
1260,CHEMBL1093120,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1,408.5050000000002,4.739800000000004,2.0,4.0,5.920818753952375,0.4839685845323608,2.3082313959100897,[N][C][=C][C][=C][C][Branch2][Ring2][#Branch1][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][O][C][=C][C][=C][Branch1][O][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][C][=C][Ring1][N][=N][Ring2][Ring1][=C],5.258315
1261,CHEMBL1092228,CC(C)NC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,410.5210000000001,4.985800000000003,2.0,4.0,5.749579997691106,0.4704934493080249,2.311530324172839,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2],5.7107515
1262,CHEMBL1092227,C=CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,408.5050000000001,4.7634000000000025,2.0,4.0,6.229147988357855,0.433010952857814,2.418971395910092,[C][=C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2],5.576741
1263,CHEMBL1090147,CCCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,424.5480000000001,5.377500000000004,2.0,4.0,5.522878745280337,0.3731751029150074,2.306331469443084,[C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2],5.7271442
1264,CHEMBL1090146,CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,410.5210000000001,4.987400000000003,2.0,4.0,5.522878745280337,0.4508829188494577,2.2882698574485527,[C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2],5.557432
1265,CHEMBL1090145,CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,396.49400000000014,4.597300000000002,2.0,4.0,5.647817481888637,0.5003210633950419,2.288591804621481,[C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2],5.508893
1266,CHEMBL1089137,N#CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,442.95000000000016,6.183580000000006,1.0,5.0,6.376750709602099,0.33016539602746,2.544722040162684,[N][#C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch2],6.8323956
1267,CHEMBL1093450,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,445.99400000000014,7.070000000000007,1.0,4.0,6.259637310505756,0.2801099630892896,2.3885880451254646,[C][C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch2],6.3735085
1268,CHEMBL1090119,CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,431.96700000000016,6.679900000000006,1.0,4.0,5.782516055786093,0.3163755302412814,2.3712852420639354,[C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch2],6.29927
1269,CHEMBL1089788,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,417.94000000000017,6.289800000000006,1.0,4.0,5.939302159646388,0.3840936096490177,2.362038488971612,[C][C][C][O][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch2],6.187272
1270,CHEMBL1093152,COc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,389.88600000000014,5.509600000000005,1.0,4.0,5.610833915635467,0.4892850703969442,2.284732330987449,[C][O][C][=C][C][=C][Branch2][Ring1][#C][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][N][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch2],5.712875
1271,CHEMBL1092879,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,325.4150000000001,4.847600000000004,1.0,3.0,5.2839966563652006,0.5828281233767577,2.124480550105956,[N][C][=C][C][=C][C][Branch2][Ring1][O][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][Branch2],4.932804
1272,CHEMBL1097319,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)c1,656.796,3.900120000000003,3.0,6.0,6.920818753952375,0.2570229520862976,3.85056944465908,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Ring1][#C][=C][Ring2][Ring2][Branch1],6.569083
1273,CHEMBL1097320,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3C)CCN2)c1,670.823,4.208540000000004,3.0,6.0,7.1938200260161125,0.2509688080226018,3.921067184003492,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][N][Ring1][S][=C][Ring2][Ring2][=Branch1],6.607348
1274,CHEMBL1097321,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1,670.823,4.208540000000004,3.0,6.0,7.318758762624412,0.2509688080226018,3.921785053825976,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][=Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][N][Ring1][S][=C][Ring2][Ring2][=Branch1],6.4460955
1275,CHEMBL1097322,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(C)cc3)CCN2)c1,670.823,4.208540000000004,3.0,6.0,5.886056647693163,0.2509688080226018,3.885486828973906,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][=Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][N][Ring1][S][=C][Ring2][Ring2][=Branch1],6.2011805
1276,CHEMBL1097324,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(Cl)c3)CCN2)c1,691.241,4.553520000000003,3.0,6.0,6.619788758288394,0.2422940227371252,3.92673771654787,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][=Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][N][Ring1][S][=C][Ring2][Ring2][=Branch1],6.5501366
1277,CHEMBL1097325,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)cc3)CCN2)c1,691.241,4.553520000000003,3.0,6.0,5.769551078621726,0.2422940227371252,3.893001030157338,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][=Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][N][Ring1][S][=C][Ring2][Ring2][=Branch1],6.231414
1278,CHEMBL1097326,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(OC)c3)CCN2)c1,686.822,3.9087200000000015,3.0,7.0,6.356547323513812,0.2348108023175956,3.93649878971304,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][#Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][C][N][Ring1][P][=C][Ring2][Ring2][#Branch1],6.279047
1279,CHEMBL1097329,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)c(Cl)c3)CCN2)c1,725.6859999999999,5.206920000000005,3.0,6.0,5.823908740944319,0.2229988679985263,3.9694419807325474,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][N][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][C][N][Ring1][P][=C][Ring2][Ring2][#Branch1],6.06513
1280,CHEMBL1097330,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(OC)c(OC)c3)CCN2)c1,716.848,3.917320000000003,3.0,8.0,5.886056647693163,0.2155121655155332,3.980553689603658,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][#C][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][C][N][Ring2][Ring1][Ring1][=C][Ring2][Ring2][=Branch2],6.0268726
1281,CHEMBL1097331,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cnc(C)n3C)CCN2)c1,674.8149999999998,2.9420400000000013,3.0,8.0,7.244125144327507,0.253770412421328,4.21193223973488,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch2][Branch1][=Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@H1][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][N][=C][Branch1][C][C][N][Ring1][=Branch1][C][C][C][N][Ring1][S][=C][Ring2][Ring2][=Branch1],6.7690315
